Driver,LapNumber,Stint,Compound,Team,driver_sai,field_median_lag1,field_pace_trend,form_vs_baseline,gap_expanding,gap_roll3_mean,race_progress,team_aston_martin,tracktemp_dev_x_tyrelife,tyre_life,tyrelife_x_medium,target_laptime,target_pit_next_lap,target_laptime_fuel_corrected
VER,34,2,MEDIUM,RED BULL,0.0,91.0295,0.07699999999999818,-0.5703333333333277,0.2858333333333335,-0.07316666666666076,0.6181818181818182,0.0,-7.707636363636347,7.0,7.0,90.885,0,91.00225847292718
VER,35,2,MEDIUM,RED BULL,0.0,91.0955,0.0660000000000025,-0.48173529411764343,0.2712352941176473,-0.1508333333333288,0.6363636363636364,0.0,-16.008727272727242,8.0,8.0,91.091,0,91.21181175998557
VER,36,2,MEDIUM,RED BULL,0.0,91.132,0.03650000000000375,-0.3033142857142967,0.26231428571428567,-0.1786666666666671,0.6545454545454545,0.0,-0.9098181818181601,9.0,9.0,90.783,0,90.90736504704398
VER,37,2,MEDIUM,RED BULL,0.0,91.12049999999999,-0.011500000000012278,-0.5831527777777694,0.24565277777777794,-0.1963333333333329,0.6727272727272727,0.0,-15.010909090909053,10.0,10.0,91.135,0,91.26291833410238
VER,38,2,MEDIUM,RED BULL,0.0,91.1695,0.049000000000006594,-0.2725810810810756,0.2380810810810814,-0.13766666666666558,0.6909090909090909,0.0,-28.611999999999973,11.0,11.0,91.346,0,91.47747162116077
VER,39,2,MEDIUM,RED BULL,0.0,91.241,0.07150000000000034,-0.1295789473684175,0.23457894736842147,-0.0889999999999939,0.7090909090909091,0.0,21.586909090909188,12.0,12.0,91.679,0,91.81402490821918
VER,40,2,MEDIUM,RED BULL,0.0,91.10300000000001,-0.13799999999999102,0.33266666666665984,0.24333333333333357,0.21550000000000105,0.7272727272727273,0.0,-11.71418181818175,13.0,13.0,91.129,0,91.26757819527758
VER,41,2,MEDIUM,RED BULL,0.0,91.173,0.06999999999999318,-0.28014999999999723,0.2361500000000003,0.21233333333333348,0.7454545454545455,0.0,29.384727272727346,14.0,14.0,91.229,0,91.37113148233597
VER,42,2,MEDIUM,RED BULL,0.0,91.2875,0.1144999999999925,-0.2874634146341419,0.22896341463414677,0.1578333333333338,0.7636363636363637,0.0,25.483636363636464,15.0,15.0,91.519,0,91.66468476939437
VER,43,2,MEDIUM,RED BULL,0.0,91.2235,-0.06399999999999295,0.06495238095238454,0.23054761904761956,0.06433333333333735,0.7818181818181819,0.0,-54.41745454545446,16.0,16.0,91.67,0,91.81923805645278
VER,44,2,MEDIUM,RED BULL,0.0,91.35300000000001,0.12950000000000728,0.08444186046510901,0.23255813953488405,0.18466666666666734,0.8,0.0,73.08145454545468,17.0,17.0,91.8,0,91.95279134351117
VER,45,2,MEDIUM,RED BULL,0.0,91.34700000000001,-0.006000000000000227,0.21543181818180687,0.23756818181818187,0.35516666666666197,0.8181818181818182,0.0,14.380363636363782,18.0,18.0,91.643,0,91.79934463056956
VER,46,2,MEDIUM,RED BULL,0.0,91.489,0.1419999999999959,-0.08171111111111473,0.2357111111111111,0.3079999999999927,0.8363636363636363,0.0,60.779272727272854,19.0,19.0,91.699,0,91.85889791762797
VER,47,2,MEDIUM,RED BULL,0.0,91.271,-0.21800000000000352,0.18810869565217125,0.23989130434782602,0.34499999999999414,0.8545454545454545,0.0,-2.0218181818181336,20.0,20.0,91.608,0,91.77145120468637
VER,48,2,MEDIUM,RED BULL,0.0,91.52000000000001,0.24900000000000944,-0.14865957446809105,0.23665957446808492,0.22333333333332916,0.8727272727272727,0.0,29.37709090909096,21.0,21.0,91.229,0,91.39600449174476
VER,49,2,MEDIUM,RED BULL,0.0,91.53399999999999,0.013999999999981583,-0.5303749999999926,0.22537499999999996,0.07033333333333285,0.8909090909090909,0.0,-24.223999999999947,22.0,22.0,91.592,0,91.76255777880317
VER,50,2,MEDIUM,RED BULL,0.0,91.667,0.13300000000000978,-0.2942448979591864,0.21924489795918356,-0.09733333333333387,0.9090909090909091,0.0,50.574909090909244,23.0,23.0,91.9,0,92.07411106586157
VER,51,2,MEDIUM,RED BULL,0.0,91.6635,-0.003500000000002501,0.01691000000000656,0.21959000000000004,-0.04783333333332962,0.9272727272727272,0.0,-69.62618181818169,24.0,24.0,91.94,0,92.11766435291996
VER,52,2,MEDIUM,RED BULL,0.0,91.7265,0.06300000000000239,-0.005970588235297836,0.21947058823529408,0.125,0.9454545454545454,0.0,14.972727272727404,25.0,25.0,92.156,0,92.33721763997838
VER,53,2,MEDIUM,RED BULL,0.0,91.6545,-0.07200000000000273,0.2766057692307763,0.22489423076923087,0.31716666666667,0.9636363636363636,0.0,-62.4283636363635,26.0,26.0,91.895,0,92.07977092703676
VER,54,2,MEDIUM,RED BULL,0.0,91.8355,0.18099999999999739,-0.16227358490566057,0.22177358490566046,0.25816666666666777,0.9818181818181818,0.0,-51.329454545454404,27.0,27.0,91.966,0,92.15432421409515
VER,55,2,MEDIUM,RED BULL,0.0,91.8015,-0.033999999999991815,-0.056212962962973206,0.22071296296296286,0.24183333333333223,1.0,0.0,-190.43054545454515,28.0,28.0,91.944,0,92.13587750115356
